10.6853360219, 0.5599947318
8.31425460624, 1.76724937195
10.6592832696, 0.9325664474
9.22680912219, 4.10804009507
7.766563146, 5.64273842201
7.76513638996, 3.45726146614
5.83127957669, 4.55589491741
6.01040764009, 6.01040764009
6.82203371569, 3.78151503792
7.46416805471, 4.84728741163
11.1386452281, 1.1707187886
8.83365904211, 4.89657716449
9.54741019554, 1.00347324737
10.4257596932, 2.40697628148
7.23203406562, 2.92193142864
10.305702305, 5.95
9.59415193938, 0.335035168344
10.7661309945, 3.08713838515
8.65738973709, 5.20188455659
9.35843086639, 5.18746293664
7.82548460733, 7.29738245267
9.60027376786, 5.76842643899
12.2160040702, 4.44626186323
11.1823421874, 4.07003970558
9.060990337, 6.58319482568
4.87539970898, 6.96279237646
11.9394874241, 6.08347269651
11.6298784799, 4.00448829982
12.0533901094, 4.86988571441
3.76130252949, 8.06613930463
2.19996188337, 8.21036952346
1.16994569669, 9.52844305576
2.76732931289, 8.03690789259
1.33606176922, 9.50657345992
1.41198656579, 7.26404115751
1.62171118838, 7.62955128572
1.94680706456, 5.99165605266
2.53943160477, 7.37504488967
2.16355061495, 7.07665519413
1.23864059854, 8.8133858118
1.62171118838, 7.62955128572
2.0187885518, 7.53422144505
2.07041386231, 6.37207865918
2.25771808214, 5.88155668693
2.6290407516, 4.94450652001
5.34922332392, 6.60574067238
3.99050828368, 7.5050545393
5.2312887454, 7.20025124994
4.84728741163, 7.46416805471
4.87539970898, 6.96279237646
5.23312254027, 6.69809140566
5.2312887454, 7.20025124994
6.04147575408, 7.46060122999
6.04147575408, 7.46060122999
3.58759118982, 6.47218583283
3.55045907036, 5.68192224425
4.47389620354, 6.38938594545
7.5660425587, 7.5660425587
5.72080972621, 6.81779554376
5.79698606053, 6.21650646376
5.60095148034, 6.91659905697
6.88818343663, 7.38667238635
5.23312254027, 6.69809140566
4.47389620354, 6.38938594545
4.21644662003, 5.20687794176
6.17076105299, 7.35402665394
5.34922332392, 6.60574067238
4.62943179763, 7.12869982754
5.93663104815, 8.17107164319
5.64273842201, 7.766563146
5.4793871304, 7.0132957071
5.10483028352, 7.29045319417
5.4793871304, 7.0132957071
5.50633378897, 7.86385962517
6.04147575408, 7.46060122999
6.73372818423, 8.31546178759
5.91035016313, 7.56490323462
7.69693586362, 7.43284456391
6.04147575408, 7.46060122999
5.10483028352, 7.29045319417
3.92140255533, 6.27555591156
